Oferta od,Kategoria,Pokaż oferty z numerem VIN,Ma numer rejestracyjny,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Autonomia,Napęd,Pojemność baterii,Rodzaj własności baterii,Emisja CO2,Filtr cząstek stałych,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Rodzaj koloru,Kierownica po prawej (Anglik),Kraj pochodzenia,Leasing,VAT marża,Faktura VAT,Okres gwarancji producenta,Możliwość finansowania,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Apple CarPlay,Android Auto,Boczne poduszki powietrzne - tył,Boczna poduszka powietrzna kierowcy,CD,Centralny zamek,Elektryczne szyby przednie,Elektrycznie ustawiany fotel pasażera,Elektrycznie ustawiane lusterka,Immobilizer,Poduszka powietrzna kierowcy,Poduszka powietrzna pasażera,Radio fabryczne,Wspomaganie kierownicy,Alarm,Alufelgi,ASR (kontrola trakcji),Alarm ruchu poprzecznego z tyłu pojazdu,Asystent parkowania,Asystent hamowania awaryjnego w mieście,Asystent hamowania - Brake Assist,Aktywny asystent zmiany pasa ruchu,Asystent jazdy w korku,Aktywne rozpoznawanie znaków ograniczenia prędkości,Asystent (czujnik) martwego pola,Asystent świateł drogowych,Asystent zapobiegania kolizjom na skrzyzowaniu,Asystent pasa ruchu,Automatyczna kontrola zjazdu ze stoku,Boczne poduszki powietrzne - przód,Cyfrowy kluczyk,Czujnik deszczu,Czujnik martwego pola,Czujnik zmierzchu,Czujniki parkowania przednie,Czujniki parkowania tylne,Dach panoramiczny,Dach otwierany elektrycznie,Dostęp do internetu,Dynamiczne światła doświetlające zakręty,Dźwignia zmiany biegów wykończona skórą,Ekran dotykowy,Elektrochromatyczne lusterka boczne,Elektrochromatyczne lusterko wsteczne,Elektryczne szyby tylne,Elektrycznie ustawiane fotele,Elektryczny hamulec postojowy,Elektroniczny system rozdziału siły hamowania,Elektroniczna kontrola ciśnienia w oponach,Elektroniczna regul. charakterystyki zawieszenia,Elektrycznie ustawiany fotel kierowcy,ESP,Felgi aluminiowe od 21,Felgi aluminiowe 19,Fotele przednie wentylowane,Fotele przednie z funkcje masażu,Funkcja szybkiego ładowania,Gniazdo AUX,Gniazdo SD,Gniazdo USB,Hak,Hamulce z kompozytów ceramicznych,HUD (wyświetlacz przezierny),Interfejs Bluetooth,Isofix,Kabel do ładowania,Kamera panoramiczna 360,Kamera cofania,Kamera parkowania tył,Kamera w lusterku bocznym,Kierownica ze sterowaniem radia,Kierownica skórzana,Kierownica wielofunkcyjna,Kierownica sportowa,Kierownica ogrzewana,Klimatyzacja automatyczna,Klimatyzacja czterostrefowa,Klimatyzacja automatyczna: 3 strefowa,Klimatyzacja dwustrefowa,"Klimatyzacja automatyczna, dwustrefowa",Klimatyzacja automatyczna: 4 lub wiêcej strefowa,Klimatyzacja manualna,Klimatyzacja dla pasażerów z tyłu,Komputer pokładowy,Kontrola trakcji,Kontrola odległości od poprzedzającego pojazdu,Kontrola odległości z tyłu (przy parkowaniu),Kontrola odległości z przodu (przy parkowaniu),Kurtyny powietrzne - przód,Kurtyny powietrzne - tył,Keyless Go,Keyless entry,Lane assist - kontrola zmiany pasa ruchu,Lampy tylne w technologii LED,Lampy przednie w technologii LED,Lampy bi-ksenonowe,Lampy ksenonowe,Lampy doświetlające zakręt,Lampy przeciwmgielne,Lampy przeciwmgielne w technologii LED,Lusterka boczne ustawiane elektrycznie,Lusterka boczne składane elektrycznie,Ładowanie bezprzewodowe urządzeń,Łopatki zmiany biegów,MP3,Nawigacja GPS,Niezależny system parkowania,Odtwarzacz DVD,Ogranicznik prędkości,Ogrzewanie postojowe,Ogrzewane siedzenia tylne,Opony runflat,Opony letnie,Opony wielosezonowe,Oświetlenie drogi do domu,Oświetlenie wnętrza LED,Oświetlenie adaptacyjne,Park Assistant - asystent parkowania,Podgrzewana przednia szyba,Podgrzewane lusterka boczne,Podgrzewane przednie siedzenia,Podgrzewane tylne siedzenia,Podłokietniki - przód,Podłokietniki - tył,Poduszka powietrzna chroniąca kolana,Poduszki boczne przednie,Poduszki boczne tylne,Poduszka powietrzna centralna,Poduszka kolan kierowcy,Poduszka kolan pasażera,Poduszka powietrzna pasów bezpieczeństwa zm tyłu,Podgrzewany fotel pasażera,Przyciemniane szyby,Przyciemniane tylne szyby,Radio niefabryczne,Radio,Regulowane zawieszenie,Regul. elektr. podparcia lędźwiowego - kierowca,Regul. elektr. podparcia lędźwiowego - pasażer,Relingi dachowe,Rolety na bocznych szybach opuszczane ręcznie,Siedzenie z pamięcią ustawienia,Sportowe fotele - przód,Spryskiwacze reflektorów,Sterowanie funkcjami pojazdu za pomocą głosu,System minimalizujący skutki kolizji,System wspomagania hamowania,System ostrzegający o możliwej kolizji,System rekomendacji przerw podczas trasy,System powiadamiania o wypadku,System Start/Stop,System nawigacji satelitarnej,System odzyskiwania energii,System nagłośnienia,System hamowania awaryjnego dla ochrony pieszych,System rozpoznawania znaków drogowych,Szyberdach,Szyberdach szklany - przesuwny i uchylny elektrycz,Światła do jazdy dziennej,Światła LED,Światła do jazdy dziennej diodowe LED,Światła przeciwmgielne,Światła Xenonowe,Tapicerka skórzana,Tapicerka Alcantara,Tapicerka welurowa,Tempomat,Tempomat aktywny,Tempomat adaptacyjny ACC,Tuner TV,Uruchamianie silnika bez użycia kluczyków,Wielofunkcyjna kierownica,Wycieraczki,Wspomaganie ruszania pod górę- Hill Holder,Wyświetlacz typu Head-Up,Zmieniarka CD,Zawieszenie sportowe,Zawieszenie komfortowe,Zawieszenie powietrzne,Zawieszenie regulowane,Zewnętrzne oklejenie,Zestaw głośnomówiący,Zmiana biegów w kierownicy,Cena,Szczegóły ceny,Waluta,url_path,id,epoch
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,65 C 17 D,,2012,125 000 km,2 998 cm3,Diesel,170 KM,Manualna,,Na tylne koła,,,,Tak,,Minivan,4,3.0,Biały,,,,Niemcy,,,,,,,Tak,,Tak,,Używane,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,72000,Do negocjacji,PLN,https://www.otomoto.pl/oferta/iveco-daily-ID6FCliU.html,34657dea5492e9ecf19a7cedf6f865ae015b6f8a,1688289868
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2018,281 088 km,2 998 cm3,Diesel,180 KM,Manualna,,Na tylne koła,,,155 g/km,,,Auta małe,2,3.0,Biały,,Metalik,,Polska,,,,,,,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104427,"Możliwość odliczenia VAT, Do negocjacji",PLN,https://www.otomoto.pl/oferta/iveco-daily-iveco-daily-autolaweta-hydrauliczna-ID6FBW8p.html,dee59e0fba746ab836fd765f44bf7e7b5faf69c7,1688289868
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,,,2017,185 000 km,2 287 cm3,Diesel,126 KM,Automatyczna,,,,,,,,SUV,2,2.0,Biały,,Matowy,Tak,,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,,PLN,https://www.otomoto.pl/oferta/iveco-daily-iveco-daily-autolaweta-anglik-2-3-d-2017-rok-ID6F2SL3.html,fda9f59ced56b9ea722b4baa94dd06731321888e,1688289868
Firmy,Osobowe,Tak,Tak,Iveco,Massif,25S15 W Basic,,2009,100 500 km,2 998 cm3,Diesel,146 KM,Manualna,,4x4 (stały),,,276 g/km,,,SUV,3,4.0,Zielony,,Matowy,,Czechy,,,Tak,,,,Tak,,,,Używane,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,73800,"Możliwość odliczenia VAT, Faktura VAT",PLN,https://www.otomoto.pl/oferta/iveco-massif-25-s-15-3-0-td-146-km-4x4-zyro-wciagarka-faktura-vat23-ID6FA94E.html,9fd22f4f6701017c80f05f8c655c35caefe057e3,1688289869
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,,,2004,312 000 km,2 287 cm3,Diesel,116 KM,Manualna,,,,,,,,Minivan,4,3.0,Biały,,,,,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500,Do negocjacji,PLN,https://www.otomoto.pl/oferta/iveco-daily-ID6FBG5y.html,3167bdc9da8b495b9c095ac2daaa6335f85d2754,1688289868
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2021,87 000 km,2 998 cm3,Diesel,180 KM,Manualna,,,,,,,,Kompakt,2,3.0,Biały,,,,Polska,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,,PLN,https://www.otomoto.pl/oferta/iveco-daily-iveco-pierwszy-wlasciciel-stan-bardzo-dobry-ID6FBEKB.html,70cf10c367466b0bd4f8f3e24128dad6ef63a0e9,1688289869
Firmy,Osobowe,Tak,Tak,Iveco,Massif,,,1996,100 000 km,2 500 cm3,Diesel,120 KM,Manualna,,4x4 (stały),,,,,,Kombi,5,9.0,Zielony,,Matowy,,Włochy,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89999,,PLN,https://www.otomoto.pl/oferta/iveco-massif-vm-defender-unimog-4x4-wojskowy-wyprawowy-9-osob-plandeka-kat-b-ID6Ey02t.html,2f880f007f6a44d02d6db8ef037f52aa44d9daff,1688289869
Firmy,Osobowe,Tak,,Iveco,Massif,25S18 W Comfort,,2010,100 000 km,2 998 cm3,Diesel,176 KM,Manualna,,4x4 (stały),,,,,,Kombi,5,7.0,Srebrny,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64999,,PLN,https://www.otomoto.pl/oferta/iveco-massif-jak-defender-4x4-klimatyzacja-ID6EpuZu.html,e4221be9d521718f3de2f0cfdbaa31b1f319c9a1,1688289869
Firmy,Osobowe,Tak,,Iveco,Massif,25S18 W Comfort,,2010,100 000 km,2 998 cm3,Diesel,176 KM,Manualna,,4x4 (stały),,,,,,Kombi,5,7.0,Srebrny,,Metalik,,Polska,,,,,,,Tak,,Tak,Tak,Używane,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64999,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-massif-jak-defender-4x4-klimatyzacja-ID6EpuZu.html,01bf9c2fe7934893f4dfa677130496fce2740fa7,1688912716
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2015,198 000 km,2 287 cm3,Diesel,145 KM,Manualna,,,,,,,,Minivan,4,7.0,Biały,,Metalik,,,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,107010,"Możliwość odliczenia VAT, Do negocjacji",PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-daily-35s15-stan-bardzo-dobry-drugi-wlasciciel-przebieg-198-000-ID6FC9mO.html,6b803bd3411cea09b5d8af4fba84e5e9d9f59ff4,1688912716
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,,,2003,371 349 km,2 287 cm3,Diesel,116 KM,Manualna,,,,,,,,Minivan,4,3.0,Biały,,,,,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-ID6FCBo1.html,ee4e3b8717a6a664110a07359585240dbc21285e,1688912714
Firmy,Osobowe,Tak,,Iveco,Daily,29 L 14 C,,2007,354 000 km,2 287 cm3,Diesel,136 KM,Manualna,,Na tylne koła,,,214 g/km,,"8,50 l/100km",Minivan,4,6.0,Srebrny,,,,,,,,,,,Tak,,Tak,,Używane,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42900,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-ID6FCvfT.html,5ddbfd93af43e9555c8528db7da6e74c1faa6cfd,1688912716
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,35 S 15 / 2.3 D,,2012,312 236 km,2 287 cm3,Diesel,146 KM,Manualna,,Na tylne koła,,,,Tak,,Minivan,4,3.0,Biały,,Matowy,,,,,,,,,Tak,,,,Używane,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,37000,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-ID6FEoCD.html,c67592fa1c9b1753a4a8ded7a5c403d7f9a2a31e,1688912715
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,65 C 17 D,,2012,125 000 km,2 998 cm3,Diesel,170 KM,Manualna,,Na tylne koła,,,,Tak,,Minivan,4,3.0,Biały,,,,Niemcy,,,,,,,Tak,,Tak,,Używane,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,72000,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-ID6FCliU.html,1d484512cf5c20561787dcea673766378c92357f,1688912716
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2010,357 200 km,2 998 cm3,Diesel,170 KM,Manualna,,Na tylne koła,,,,,,Minivan,5,3.0,Biały,,,,Polska,,,,,,,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43050,"Możliwość odliczenia VAT, Do negocjacji",PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-daily-50c18-3-0-180km-357200km-ID6FA6dM.html,18d1eb8bcfb6675124a7fc2f19162ca26b910437,1688912716
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2013,625 752 km,2 998 cm3,Diesel,170 KM,Manualna,,,,,,,,SUV,2,2.0,Biały,,Matowy,,Polska,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-daily-pierwszy-wlasciciel-ID6FlXT3.html,83fd4d36374daedce29cf3209ef21097a5de51f5,1688912715
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,35 S 16 D,,2017,164 700 km,2 287 cm3,Diesel,156 KM,Manualna,,,,,,Tak,,Minivan,4,,Biały,,,,,,,,,,,,,,,Używane,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,89900,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-winda-8ep-ID6FE612.html,a080adbd236fdae3d44b98dcb899de0e323d08b4,1688912716
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,35 C 14 GD EEV Natural Power,,2007,250 000 km,2 998 cm3,Benzyna+CNG,136 KM,Manualna,,Na tylne koła,,,,,,Sedan,4,3.0,Biały,,Matowy,,,,,,,,,,,,,Używane,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,24800,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-ID6FzU4q.html,f00dbea7969aa4b2538e4bfee478a6e0d158b548,1688912716
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2018,281 088 km,2 998 cm3,Diesel,180 KM,Manualna,,Na tylne koła,,,155 g/km,,,Auta małe,2,3.0,Biały,,Metalik,,Polska,,,,,,,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104427,"Możliwość odliczenia VAT, Do negocjacji",PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-daily-autolaweta-hydrauliczna-ID6FBW8p.html,9e7dc521c7b5615d42ed68d7a585e7c6bc8b376e,1688912716
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,,,2017,185 000 km,2 287 cm3,Diesel,126 KM,Automatyczna,,,,,,,,SUV,2,2.0,Biały,,Matowy,Tak,,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-daily-autolaweta-anglik-2-3-d-2017-rok-ID6F2SL3.html,9c7a8bb69d86aec652e4d7ec9636313eae2be55b,1688912717
Firmy,Osobowe,Tak,Tak,Iveco,Massif,25S15 W Basic,,2009,100 500 km,2 998 cm3,Diesel,146 KM,Manualna,,4x4 (stały),,,276 g/km,,,SUV,3,4.0,Zielony,,Matowy,,Czechy,,,Tak,,,,Tak,,,,Używane,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,73800,"Możliwość odliczenia VAT, Faktura VAT",PLN,https://www.otomoto.pl/osobowe/oferta/iveco-massif-25-s-15-3-0-td-146-km-4x4-zyro-wciagarka-faktura-vat23-ID6FA94E.html,d40b36bf795e1ed9406bc82ed07dad93cfca1348,1688912717
Firmy,Osobowe,Tak,,Iveco,Daily,,,2022,1 000 km,2 950 cm3,Diesel,180 KM,Manualna,,,,,,,"12,40 l/100km",Auta miejskie,2,,Żółty,,,,Polska,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404670,Możliwość odliczenia VAT,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-eukran-pomoc-drogowa-laweta-ID6EDc1A.html,8ce1e82333b4ce551fdc90a064d74a4c9860b769,1688912717
Osoby prywatnej,Osobowe,Tak,,Iveco,Daily,,,2004,312 000 km,2 287 cm3,Diesel,116 KM,Manualna,,,,,,,,Minivan,4,3.0,Biały,,,,,,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500,Do negocjacji,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-ID6FBG5y.html,df61ff8653139386fc180ea735d2ff6dde480481,1688912717
Osoby prywatnej,Osobowe,Tak,Tak,Iveco,Daily,,,2021,87 000 km,2 998 cm3,Diesel,180 KM,Manualna,,,,,,,,Kompakt,2,3.0,Biały,,,,Polska,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-daily-iveco-pierwszy-wlasciciel-stan-bardzo-dobry-ID6FBEKB.html,511d24d0148964576c2f6e13e64a894695186809,1688912717
Firmy,Osobowe,Tak,Tak,Iveco,Massif,,,1996,100 000 km,2 500 cm3,Diesel,120 KM,Manualna,,4x4 (stały),,,,,,Kombi,5,9.0,Zielony,,Matowy,,Włochy,,,,,,,Tak,,Tak,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89999,,PLN,https://www.otomoto.pl/osobowe/oferta/iveco-massif-vm-defender-unimog-4x4-wojskowy-wyprawowy-9-osob-plandeka-kat-b-ID6Ey02t.html,7396bba89d49e756f46d207ca3da31b1bc1c92ba,1688912718
